  126 750.0000000     .9239000000     .7071000000    
  127 756.0000000     .9274000000     .6937000000    
  128 762.0000000     .9309000000     .6800000000    
  129 768.0000000     .9343000000     .6660000000    
  130 774.0000000     .9376000000     .6518000000    
  131 780.0000000     .9409000000     .6374000000    
  132 786.0000000     .9440000000     .6228000000    
  133 792.0000000     .9471000000     .6079000000    
  134 798.0000000     .9501000000     .5929000000    
  135 804.0000000     .9530000000     .5776000000    
  136 810.0000000     .9558000000     .5621000000    
  137 816.0000000     .9585000000     .5464000000    
  138 822.0000000     .9612000000     .5305000000    
  139 828.0000000     .9637000000     .5144000000    
  140 834.0000000     .9662000000     .4982000000    
  141 840.0000000     .9686000000     .4818000000    
  142 846.0000000     .9709000000     .4652000000    
  143 852.0000000     .9731000000     .4484000000    
  144 858.0000000     .9752000000     .4315000000    
  145 864.0000000     .9773000000     .4144000000    
  146 870.0000000     .9792000000     .3971000000    
  147 876.0000000     .9811000000     .3798000000    
  148 882.0000000     .9829000000     .3623000000    
  149 888.0000000     .9846000000     .3446000000    
  150 894.0000000     .9862000000     .3269000000    
  151 900.0000000     .9877000000     .3090000000    
  152 906.0000000     .9891000000     .2910000000    
  153 912.0000000     .9905000000     .2730000000    
  154 918.0000000     .9917000000     .2548000000    
  155 924.0000000     .9929000000     .2365000000    
  156 930.0000000     .9940000000     .2181000000    
  157 936.0000000     .9950000000     .1997000000    
  158 942.0000000     .9959000000     .1812000000    
  159 948.0000000     .9967000000     .1626000000    
  160 954.0000000     .9974000000     .1440000000    
  161 960.0000000     .9980000000     .1253000000    
  162 966.0000000     .9986000000     .1066000000    
  163 972.0000000     .9990000000     .8785000000E-01
  164 978.0000000     .9994000000     .6906000000E-01
  165 984.0000000     .9997000000     .5024000000E-01
  166 990.0000000     .9999000000     .3141000000E-01
  167 996.0000000     1.000000000     .1257000000E-01
  168 1002.000000     1.000000000     0.000000000    
  169 1008.000000     .9999000000     0.000000000    
  170 1014.000000     .9998000000     0.000000000    
  171 1020.000000     .9995000000     0.000000000    
  172 1026.000000     .9992000000     0.000000000    
  173 1032.000000     .9987000000     0.000000000    
  174 1038.000000     .9982000000     0.000000000    
  175 1044.000000     .9976000000     0.000000000    
  176 1050.000000     .9969000000     0.000000000    
  177 1056.000000     .9961000000     0.000000000    
  178 1062.000000     .9953000000     0.000000000    
  179 1068.000000     .9943000000     0.000000000    
  180 1074.000000     .9933000000     0.000000000    
  181 1080.000000     .9921000000     0.000000000    
  182 1086.000000     .9909000000     0.000000000    
  183 1092.000000     .9896000000     0.000000000    
  184 1098.000000     .9882000000     0.000000000    
  185 1104.000000     .9867000000     0.000000000    
  186 1110.000000     .9851000000     0.000000000    
  187 1116.000000     .9834000000     0.000000000    
  188 1122.000000     .9817000000     0.000000000    
  189 1128.000000     .9799000000     0.000000000    
  190 1134.000000     .9779000000     0.000000000    
  191 1140.000000     .9759000000     0.000000000    
  192 1146.000000     .9738000000     0.000000000    
  193 1152.000000     .9716000000     0.000000000    
  194 1158.000000     .9694000000     0.000000000    
  195 1164.000000     .9670000000     0.000000000    
  196 1170.000000     .9646000000     0.000000000    
  197 1176.000000     .9620000000     0.000000000    
  198 1182.000000     .9594000000     0.000000000    
  199 1188.000000     .9567000000     0.000000000    
  200 1194.000000     .9539000000     0.000000000    
  201 1200.000000     .9511000000     0.000000000    
  202 1206.000000     .9481000000     0.000000000    
  203 1212.000000     .9451000000     0.000000000    
  204 1218.000000     .9419000000     0.000000000    
  205 1224.000000     .9387000000     0.000000000    
  206 1230.000000     .9354000000     0.000000000    
  207 1236.000000     .9321000000     0.000000000    
  208 1242.000000     .9286000000     0.000000000    
  209 1248.000000     .9251000000     0.000000000    
  210 1254.000000     .9215000000     0.000000000    
  211 1260.000000     .9178000000     0.000000000    
  212 1266.000000     .9140000000     0.000000000    
  213 1272.000000     .9101000000     0.000000000    
  214 1278.000000     .9062000000     0.000000000    
  215 1284.000000     .9021000000     0.000000000    
  216 1290.000000     .8980000000     0.000000000    
  217 1296.000000     .8938000000     0.000000000    
  218 1302.000000     .8896000000     0.000000000    
  219 1308.000000     .8852000000     0.000000000    
  220 1314.000000     .8808000000     0.000000000    
  221 1320.000000     .8763000000     0.000000000    
  222 1326.000000     .8717000000     0.000000000    
  223 1332.000000     .8671000000     0.000000000    
  224 1338.000000     .8623000000     0.000000000    
  225 1344.000000     .8575000000     0.000000000    
  226 1350.000000     .8526000000     0.000000000    
  227 1356.000000     .8477000000     0.000000000    
  228 1362.000000     .8426000000     0.000000000    
  229 1368.000000     .8375000000     0.000000000    
  230 1374.000000     .8323000000     0.000000000    
